"LTER_site","local_site","date","discharge","temperature","notes"
"NWT","gl4",1981-06-12,9786,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-13,8600,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-14,7600,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-15,6700,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-16,5900,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-17,5207,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-18,3100,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-19,1047,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-20,1800,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-21,3000,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-22,5200,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-23,9000,NaN,"flow data estimated from intermittent observations"
"NWT","gl4",1981-06-24,15036,NaN,NaN
"NWT","gl4",1981-06-25,16422,NaN,NaN
"NWT","gl4",1981-06-26,16876,NaN,NaN
"NWT","gl4",1981-06-27,19533,NaN,NaN
"NWT","gl4",1981-06-28,18839,NaN,NaN
"NWT","gl4",1981-06-29,15428,NaN,NaN
"NWT","gl4",1981-06-30,14363,NaN,NaN
"NWT","gl4",1981-07-01,18789,NaN,NaN
"NWT","gl4",1981-07-02,27120,NaN,NaN
"NWT","gl4",1981-07-03,22563,NaN,NaN
"NWT","gl4",1981-07-04,16893,NaN,NaN
"NWT","gl4",1981-07-05,14127,NaN,NaN
"NWT","gl4",1981-07-06,13142,NaN,NaN
"NWT","gl4",1981-07-07,13657,NaN,NaN
"NWT","gl4",1981-07-08,13897,NaN,NaN
"NWT","gl4",1981-07-09,13077,NaN,NaN
"NWT","gl4",1981-07-10,12917,NaN,NaN
"NWT","gl4",1981-07-11,12840,NaN,NaN
"NWT","gl4",1981-07-12,12874,NaN,NaN
"NWT","gl4",1981-07-13,12509,NaN,NaN
"NWT","gl4",1981-07-14,10987,NaN,NaN
"NWT","gl4",1981-07-15,10493,NaN,NaN
"NWT","gl4",1981-07-16,10471,NaN,NaN
"NWT","gl4",1981-07-17,9710,NaN,"flow data interpolated because there was no record due to a jammed float"
"NWT","gl4",1981-07-18,9005,NaN,"flow data interpolated because there was no record due to a jammed float"
"NWT","gl4",1981-07-19,8351,NaN,"flow data interpolated because there was no record due to a jammed float"
"NWT","gl4",1981-07-20,7744,NaN,"flow data interpolated because there was no record due to a jammed float"
"NWT","gl4",1981-07-21,7182,NaN,"flow data interpolated because there was no record due to a jammed float"
"NWT","gl4",1981-07-22,6660,NaN,NaN
"NWT","gl4",1981-07-23,6021,NaN,NaN
"NWT","gl4",1981-07-24,5972,NaN,NaN
"NWT","gl4",1981-07-25,6148,NaN,NaN
"NWT","gl4",1981-07-26,6262,NaN,NaN
"NWT","gl4",1981-07-27,6143,NaN,NaN
"NWT","gl4",1981-07-28,5809,NaN,NaN
"NWT","gl4",1981-07-29,5610,NaN,NaN
"NWT","gl4",1981-07-30,5518,NaN,NaN
"NWT","gl4",1981-07-31,5950,NaN,NaN
"NWT","gl4",1981-08-01,6217,NaN,NaN
"NWT","gl4",1981-08-02,6067,NaN,NaN
"NWT","gl4",1981-08-03,5907,NaN,NaN
"NWT","gl4",1981-08-04,5831,NaN,NaN
"NWT","gl4",1981-08-05,5758,NaN,NaN
"NWT","gl4",1981-08-06,5720,NaN,NaN
"NWT","gl4",1981-08-07,5631,NaN,NaN
"NWT","gl4",1981-08-08,5613,NaN,NaN
"NWT","gl4",1981-08-09,5564,NaN,NaN
"NWT","gl4",1981-08-10,5386,NaN,NaN
"NWT","gl4",1981-08-11,5321,NaN,NaN
"NWT","gl4",1981-08-12,5768,NaN,NaN
"NWT","gl4",1981-08-13,6084,NaN,NaN
"NWT","gl4",1981-08-14,6002,NaN,NaN
"NWT","gl4",1981-08-15,6010,NaN,NaN
"NWT","gl4",1981-08-16,6355,NaN,NaN
"NWT","gl4",1981-08-17,6471,NaN,NaN
"NWT","gl4",1981-08-18,6192,NaN,NaN
"NWT","gl4",1981-08-19,5821,NaN,NaN
"NWT","gl4",1981-08-20,5422,NaN,NaN
"NWT","gl4",1981-08-21,5276,NaN,NaN
"NWT","gl4",1981-08-22,5585,NaN,NaN
"NWT","gl4",1981-08-23,5520,NaN,NaN
"NWT","gl4",1981-08-24,5216,NaN,NaN
"NWT","gl4",1981-08-25,4908,NaN,NaN
"NWT","gl4",1981-08-26,5534,NaN,NaN
"NWT","gl4",1981-08-27,6122,NaN,NaN
"NWT","gl4",1981-08-28,5988,NaN,NaN
"NWT","gl4",1981-08-29,5783,NaN,NaN
"NWT","gl4",1981-08-30,5764,NaN,NaN
"NWT","gl4",1981-08-31,6198,NaN,NaN
"NWT","gl4",1981-09-01,6089,NaN,NaN
"NWT","gl4",1981-09-02,7115,NaN,NaN
"NWT","gl4",1981-09-03,9189,NaN,NaN
"NWT","gl4",1981-09-04,8601,NaN,NaN
"NWT","gl4",1981-09-05,7759,NaN,NaN
"NWT","gl4",1981-09-06,7300,NaN,NaN
"NWT","gl4",1981-09-07,6826,NaN,NaN
"NWT","gl4",1981-09-08,6152,NaN,NaN
"NWT","gl4",1981-09-09,5723,NaN,NaN
"NWT","gl4",1981-09-10,5444,NaN,NaN
"NWT","gl4",1981-09-11,5356,NaN,NaN
"NWT","gl4",1981-09-12,5179,NaN,NaN
"NWT","gl4",1981-09-13,4894,NaN,NaN
"NWT","gl4",1981-09-14,4612,NaN,NaN
"NWT","gl4",1981-09-15,4343,NaN,NaN
"NWT","gl4",1981-09-16,4089,NaN,NaN
"NWT","gl4",1981-09-17,3900,NaN,NaN
"NWT","gl4",1981-09-18,3647,NaN,NaN
"NWT","gl4",1981-09-19,3436,NaN,NaN
"NWT","gl4",1981-09-20,3286,NaN,NaN
"NWT","gl4",1981-09-21,3282,NaN,NaN
"NWT","gl4",1981-09-22,3218,NaN,NaN
"NWT","gl4",1981-09-23,3174,NaN,NaN
"NWT","gl4",1981-09-24,3163,NaN,NaN
"NWT","gl4",1981-09-25,3096,NaN,NaN
"NWT","gl4",1981-09-26,2916,NaN,NaN
"NWT","gl4",1981-09-27,2811,NaN,NaN
"NWT","gl4",1981-09-28,2674,NaN,NaN
"NWT","gl4",1981-09-29,2597,NaN,NaN
"NWT","gl4",1981-09-30,2560,NaN,"flow data estimated by recession observation of 2 October"
"NWT","gl4",1981-10-01,2489,NaN,"flow data estimated by recession observation of 2 October"
"NWT","gl4",1981-10-02,2418,NaN,NaN
"NWT","gl4",1981-10-03,NaN,NaN,NaN
"NWT","gl4",1981-10-04,NaN,NaN,NaN
"NWT","gl4",1981-10-05,NaN,NaN,NaN
"NWT","gl4",1981-10-06,NaN,NaN,NaN
"NWT","gl4",1981-10-07,NaN,NaN,NaN
"NWT","gl4",1981-10-08,NaN,NaN,NaN
"NWT","gl4",1981-10-09,NaN,NaN,NaN
"NWT","gl4",1981-10-10,NaN,NaN,NaN
"NWT","gl4",1981-10-11,NaN,NaN,NaN
"NWT","gl4",1981-10-12,NaN,NaN,NaN
"NWT","gl4",1981-10-13,NaN,NaN,NaN
"NWT","gl4",1981-10-14,NaN,NaN,NaN
"NWT","gl4",1981-10-15,NaN,NaN,NaN
"NWT","gl4",1981-10-16,NaN,NaN,NaN
"NWT","gl4",1981-10-17,NaN,NaN,NaN
"NWT","gl4",1981-10-18,NaN,NaN,NaN
"NWT","gl4",1981-10-19,NaN,NaN,NaN
"NWT","gl4",1981-10-20,NaN,NaN,NaN
"NWT","gl4",1981-10-21,NaN,NaN,NaN
"NWT","gl4",1981-10-22,NaN,NaN,NaN
"NWT","gl4",1981-10-23,NaN,NaN,NaN
"NWT","gl4",1981-10-24,NaN,NaN,NaN
"NWT","gl4",1981-10-25,NaN,NaN,NaN
"NWT","gl4",1981-10-26,NaN,NaN,NaN
"NWT","gl4",1981-10-27,NaN,NaN,NaN
"NWT","gl4",1981-10-28,NaN,NaN,NaN
"NWT","gl4",1981-10-29,NaN,NaN,NaN
"NWT","gl4",1981-10-30,NaN,NaN,NaN
"NWT","gl4",1981-10-31,NaN,NaN,NaN
"NWT","gl4",1981-11-01,NaN,NaN,NaN
"NWT","gl4",1981-11-02,NaN,NaN,NaN
"NWT","gl4",1981-11-03,NaN,NaN,NaN
"NWT","gl4",1981-11-04,NaN,NaN,NaN
"NWT","gl4",1981-11-05,NaN,NaN,NaN
"NWT","gl4",1981-11-06,NaN,NaN,NaN
"NWT","gl4",1981-11-07,NaN,NaN,NaN
"NWT","gl4",1981-11-08,NaN,NaN,NaN
"NWT","gl4",1981-11-09,NaN,NaN,NaN
"NWT","gl4",1981-11-10,NaN,NaN,NaN
"NWT","gl4",1981-11-11,NaN,NaN,NaN
"NWT","gl4",1981-11-12,NaN,NaN,NaN
"NWT","gl4",1981-11-13,NaN,NaN,NaN
"NWT","gl4",1981-11-14,NaN,NaN,NaN
"NWT","gl4",1981-11-15,NaN,NaN,NaN
"NWT","gl4",1981-11-16,NaN,NaN,NaN
"NWT","gl4",1981-11-17,NaN,NaN,NaN
"NWT","gl4",1981-11-18,NaN,NaN,NaN
"NWT","gl4",1981-11-19,NaN,NaN,NaN
"NWT","gl4",1981-11-20,NaN,NaN,NaN
"NWT","gl4",1981-11-21,NaN,NaN,NaN
"NWT","gl4",1981-11-22,NaN,NaN,NaN
"NWT","gl4",1981-11-23,NaN,NaN,NaN
"NWT","gl4",1981-11-24,NaN,NaN,NaN
"NWT","gl4",1981-11-25,NaN,NaN,NaN
"NWT","gl4",1981-11-26,NaN,NaN,NaN
"NWT","gl4",1981-11-27,NaN,NaN,NaN
"NWT","gl4",1981-11-28,NaN,NaN,NaN
"NWT","gl4",1981-11-29,NaN,NaN,NaN
"NWT","gl4",1981-11-30,NaN,NaN,NaN
"NWT","gl4",1981-12-01,NaN,NaN,NaN
"NWT","gl4",1981-12-02,NaN,NaN,NaN
"NWT","gl4",1981-12-03,NaN,NaN,NaN
"NWT","gl4",1981-12-04,NaN,NaN,NaN
"NWT","gl4",1981-12-05,NaN,NaN,NaN
"NWT","gl4",1981-12-06,NaN,NaN,NaN
"NWT","gl4",1981-12-07,NaN,NaN,NaN
"NWT","gl4",1981-12-08,NaN,NaN,NaN
"NWT","gl4",1981-12-09,NaN,NaN,NaN
"NWT","gl4",1981-12-10,NaN,NaN,NaN
"NWT","gl4",1981-12-11,NaN,NaN,NaN
"NWT","gl4",1981-12-12,NaN,NaN,NaN
"NWT","gl4",1981-12-13,NaN,NaN,NaN
"NWT","gl4",1981-12-14,NaN,NaN,NaN
"NWT","gl4",1981-12-15,NaN,NaN,NaN
"NWT","gl4",1981-12-16,NaN,NaN,NaN
"NWT","gl4",1981-12-17,NaN,NaN,NaN
"NWT","gl4",1981-12-18,NaN,NaN,NaN
"NWT","gl4",1981-12-19,NaN,NaN,NaN
"NWT","gl4",1981-12-20,NaN,NaN,NaN
"NWT","gl4",1981-12-21,NaN,NaN,NaN
"NWT","gl4",1981-12-22,NaN,NaN,NaN
"NWT","gl4",1981-12-23,NaN,NaN,NaN
"NWT","gl4",1981-12-24,NaN,NaN,NaN
"NWT","gl4",1981-12-25,NaN,NaN,NaN
"NWT","gl4",1981-12-26,NaN,NaN,NaN
"NWT","gl4",1981-12-27,NaN,NaN,NaN
"NWT","gl4",1981-12-28,NaN,NaN,NaN
"NWT","gl4",1981-12-29,NaN,NaN,NaN
"NWT","gl4",1981-12-30,NaN,NaN,NaN
"NWT","gl4",1981-12-31,NaN,NaN,NaN
"NWT","gl4",1982-01-01,NaN,NaN,NaN
"NWT","gl4",1982-01-02,NaN,NaN,NaN
"NWT","gl4",1982-01-03,NaN,NaN,NaN
"NWT","gl4",1982-01-04,NaN,NaN,NaN
"NWT","gl4",1982-01-05,NaN,NaN,NaN
"NWT","gl4",1982-01-06,NaN,NaN,NaN
"NWT","gl4",1982-01-07,NaN,NaN,NaN
"NWT","gl4",1982-01-08,NaN,NaN,NaN
"NWT","gl4",1982-01-09,NaN,NaN,NaN
"NWT","gl4",1982-01-10,NaN,NaN,NaN
"NWT","gl4",1982-01-11,NaN,NaN,NaN
"NWT","gl4",1982-01-12,NaN,NaN,NaN
"NWT","gl4",1982-01-13,NaN,NaN,NaN
"NWT","gl4",1982-01-14,NaN,NaN,NaN
"NWT","gl4",1982-01-15,NaN,NaN,NaN
"NWT","gl4",1982-01-16,NaN,NaN,NaN
"NWT","gl4",1982-01-17,NaN,NaN,NaN
"NWT","gl4",1982-01-18,NaN,NaN,NaN
"NWT","gl4",1982-01-19,NaN,NaN,NaN
"NWT","gl4",1982-01-20,NaN,NaN,NaN
"NWT","gl4",1982-01-21,NaN,NaN,NaN
"NWT","gl4",1982-01-22,NaN,NaN,NaN
"NWT","gl4",1982-01-23,NaN,NaN,NaN
"NWT","gl4",1982-01-24,NaN,NaN,NaN
"NWT","gl4",1982-01-25,NaN,NaN,NaN
"NWT","gl4",1982-01-26,NaN,NaN,NaN
"NWT","gl4",1982-01-27,NaN,NaN,NaN
"NWT","gl4",1982-01-28,NaN,NaN,NaN
"NWT","gl4",1982-01-29,NaN,NaN,NaN
"NWT","gl4",1982-01-30,NaN,NaN,NaN
"NWT","gl4",1982-01-31,NaN,NaN,NaN
"NWT","gl4",1982-02-01,NaN,NaN,NaN
"NWT","gl4",1982-02-02,NaN,NaN,NaN
"NWT","gl4",1982-02-03,NaN,NaN,NaN
"NWT","gl4",1982-02-04,NaN,NaN,NaN
"NWT","gl4",1982-02-05,NaN,NaN,NaN
"NWT","gl4",1982-02-06,NaN,NaN,NaN
"NWT","gl4",1982-02-07,NaN,NaN,NaN
"NWT","gl4",1982-02-08,NaN,NaN,NaN
"NWT","gl4",1982-02-09,NaN,NaN,NaN
"NWT","gl4",1982-02-10,NaN,NaN,NaN
"NWT","gl4",1982-02-11,NaN,NaN,NaN
"NWT","gl4",1982-02-12,NaN,NaN,NaN
"NWT","gl4",1982-02-13,NaN,NaN,NaN
"NWT","gl4",1982-02-14,NaN,NaN,NaN
"NWT","gl4",1982-02-15,NaN,NaN,NaN
"NWT","gl4",1982-02-16,NaN,NaN,NaN
"NWT","gl4",1982-02-17,NaN,NaN,NaN
"NWT","gl4",1982-02-18,NaN,NaN,NaN
"NWT","gl4",1982-02-19,NaN,NaN,NaN
"NWT","gl4",1982-02-20,NaN,NaN,NaN
"NWT","gl4",1982-02-21,NaN,NaN,NaN
"NWT","gl4",1982-02-22,NaN,NaN,NaN
"NWT","gl4",1982-02-23,NaN,NaN,NaN
"NWT","gl4",1982-02-24,NaN,NaN,NaN
"NWT","gl4",1982-02-25,NaN,NaN,NaN
"NWT","gl4",1982-02-26,NaN,NaN,NaN
"NWT","gl4",1982-02-27,NaN,NaN,NaN
"NWT","gl4",1982-02-28,NaN,NaN,NaN
"NWT","gl4",1982-03-01,NaN,NaN,NaN
"NWT","gl4",1982-03-02,NaN,NaN,NaN
"NWT","gl4",1982-03-03,NaN,NaN,NaN
"NWT","gl4",1982-03-04,NaN,NaN,NaN
"NWT","gl4",1982-03-05,NaN,NaN,NaN
"NWT","gl4",1982-03-06,NaN,NaN,NaN
"NWT","gl4",1982-03-07,NaN,NaN,NaN
"NWT","gl4",1982-03-08,NaN,NaN,NaN
"NWT","gl4",1982-03-09,NaN,NaN,NaN
"NWT","gl4",1982-03-10,NaN,NaN,NaN
"NWT","gl4",1982-03-11,NaN,NaN,NaN
"NWT","gl4",1982-03-12,NaN,NaN,NaN
"NWT","gl4",1982-03-13,NaN,NaN,NaN
"NWT","gl4",1982-03-14,NaN,NaN,NaN
"NWT","gl4",1982-03-15,NaN,NaN,NaN
"NWT","gl4",1982-03-16,NaN,NaN,NaN
"NWT","gl4",1982-03-17,NaN,NaN,NaN
"NWT","gl4",1982-03-18,NaN,NaN,NaN
"NWT","gl4",1982-03-19,NaN,NaN,NaN
"NWT","gl4",1982-03-20,NaN,NaN,NaN
"NWT","gl4",1982-03-21,NaN,NaN,NaN
"NWT","gl4",1982-03-22,NaN,NaN,NaN
"NWT","gl4",1982-03-23,NaN,NaN,NaN
"NWT","gl4",1982-03-24,NaN,NaN,NaN
"NWT","gl4",1982-03-25,NaN,NaN,NaN
"NWT","gl4",1982-03-26,NaN,NaN,NaN
"NWT","gl4",1982-03-27,NaN,NaN,NaN
"NWT","gl4",1982-03-28,NaN,NaN,NaN
"NWT","gl4",1982-03-29,NaN,NaN,NaN
"NWT","gl4",1982-03-30,NaN,NaN,NaN
"NWT","gl4",1982-03-31,NaN,NaN,NaN
"NWT","gl4",1982-04-01,NaN,NaN,NaN
"NWT","gl4",1982-04-02,NaN,NaN,NaN
"NWT","gl4",1982-04-03,NaN,NaN,NaN
"NWT","gl4",1982-04-04,NaN,NaN,NaN
"NWT","gl4",1982-04-05,NaN,NaN,NaN
"NWT","gl4",1982-04-06,NaN,NaN,NaN
"NWT","gl4",1982-04-07,NaN,NaN,NaN
"NWT","gl4",1982-04-08,NaN,NaN,NaN
"NWT","gl4",1982-04-09,NaN,NaN,NaN
"NWT","gl4",1982-04-10,NaN,NaN,NaN
"NWT","gl4",1982-04-11,NaN,NaN,NaN
"NWT","gl4",1982-04-12,NaN,NaN,NaN
"NWT","gl4",1982-04-13,NaN,NaN,NaN
"NWT","gl4",1982-04-14,NaN,NaN,NaN
"NWT","gl4",1982-04-15,NaN,NaN,NaN
"NWT","gl4",1982-04-16,NaN,NaN,NaN
"NWT","gl4",1982-04-17,NaN,NaN,NaN
"NWT","gl4",1982-04-18,NaN,NaN,NaN
"NWT","gl4",1982-04-19,NaN,NaN,NaN
"NWT","gl4",1982-04-20,NaN,NaN,NaN
"NWT","gl4",1982-04-21,NaN,NaN,NaN
"NWT","gl4",1982-04-22,NaN,NaN,NaN
"NWT","gl4",1982-04-23,NaN,NaN,NaN
"NWT","gl4",1982-04-24,NaN,NaN,NaN
"NWT","gl4",1982-04-25,NaN,NaN,NaN
"NWT","gl4",1982-04-26,NaN,NaN,NaN
"NWT","gl4",1982-04-27,NaN,NaN,NaN
"NWT","gl4",1982-04-28,NaN,NaN,NaN
"NWT","gl4",1982-04-29,NaN,NaN,NaN
"NWT","gl4",1982-04-30,NaN,NaN,NaN
"NWT","gl4",1982-05-01,NaN,NaN,NaN
"NWT","gl4",1982-05-02,NaN,NaN,NaN
"NWT","gl4",1982-05-03,NaN,NaN,NaN
"NWT","gl4",1982-05-04,NaN,NaN,NaN
"NWT","gl4",1982-05-05,NaN,NaN,NaN
"NWT","gl4",1982-05-06,NaN,NaN,NaN
"NWT","gl4",1982-05-07,NaN,NaN,NaN
"NWT","gl4",1982-05-08,NaN,NaN,NaN
"NWT","gl4",1982-05-09,NaN,NaN,NaN
"NWT","gl4",1982-05-10,NaN,NaN,NaN
"NWT","gl4",1982-05-11,NaN,NaN,NaN
"NWT","gl4",1982-05-12,NaN,NaN,NaN
"NWT","gl4",1982-05-13,NaN,NaN,NaN
"NWT","gl4",1982-05-14,NaN,NaN,NaN
"NWT","gl4",1982-05-15,NaN,NaN,NaN
"NWT","gl4",1982-05-16,NaN,NaN,NaN
"NWT","gl4",1982-05-17,NaN,NaN,NaN
"NWT","gl4",1982-05-18,NaN,NaN,NaN
"NWT","gl4",1982-05-19,NaN,NaN,NaN
"NWT","gl4",1982-05-20,NaN,NaN,NaN
"NWT","gl4",1982-05-21,NaN,NaN,NaN
"NWT","gl4",1982-05-22,NaN,NaN,NaN
"NWT","gl4",1982-05-23,NaN,NaN,NaN
"NWT","gl4",1982-05-24,NaN,NaN,NaN
"NWT","gl4",1982-05-25,NaN,NaN,NaN
"NWT","gl4",1982-05-26,NaN,NaN,NaN
"NWT","gl4",1982-05-27,2000,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-05-28,2090,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-05-29,2180,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-05-30,2270,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-05-31,2360,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-01,2450,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-02,2000,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-03,1900,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-04,2050,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-05,2300,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-06,2500,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-07,2800,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-08,3100,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-09,3400,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-10,3700,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-11,4100,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-12,4500,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-13,5000,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-14,5500,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-15,6000,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-16,6700,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-17,7400,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-18,8150,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-19,9000,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-20,9930,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-21,11000,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-22,12000,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-23,13300,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-24,14700,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-25,17500,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-26,20900,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-27,24900,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-28,29700,NaN,"flow data estimated from intermittent observation"
"NWT","gl4",1982-06-29,35422,NaN,NaN
"NWT","gl4",1982-06-30,34303,NaN,NaN
"NWT","gl4",1982-07-01,36180,NaN,NaN
"NWT","gl4",1982-07-02,27528,NaN,NaN
"NWT","gl4",1982-07-03,25249,NaN,NaN
"NWT","gl4",1982-07-04,25782,NaN,NaN
"NWT","gl4",1982-07-05,21629,NaN,NaN
"NWT","gl4",1982-07-06,17436,NaN,NaN
"NWT","gl4",1982-07-07,15886,NaN,NaN
"NWT","gl4",1982-07-08,18916,NaN,NaN
"NWT","gl4",1982-07-09,19551,NaN,NaN
"NWT","gl4",1982-07-10,19119,NaN,NaN
"NWT","gl4",1982-07-11,20388,NaN,NaN
"NWT","gl4",1982-07-12,21477,NaN,NaN
"NWT","gl4",1982-07-13,21868,NaN,NaN
"NWT","gl4",1982-07-14,21585,NaN,NaN
"NWT","gl4",1982-07-15,18603,NaN,NaN
"NWT","gl4",1982-07-16,17775,NaN,NaN
"NWT","gl4",1982-07-17,19392,NaN,NaN
"NWT","gl4",1982-07-18,19207,NaN,NaN
"NWT","gl4",1982-07-19,18939,NaN,NaN
"NWT","gl4",1982-07-20,17814,NaN,NaN
"NWT","gl4",1982-07-21,17047,NaN,NaN
"NWT","gl4",1982-07-22,17124,NaN,NaN
"NWT","gl4",1982-07-23,18022,NaN,NaN
"NWT","gl4",1982-07-24,18792,NaN,NaN
"NWT","gl4",1982-07-25,21498,NaN,NaN
"NWT","gl4",1982-07-26,20216,NaN,NaN
"NWT","gl4",1982-07-27,31528,NaN,NaN
"NWT","gl4",1982-07-28,44857,NaN,NaN
"NWT","gl4",1982-07-29,50606,NaN,NaN
"NWT","gl4",1982-07-30,27774,NaN,NaN
"NWT","gl4",1982-07-31,19924,NaN,NaN
"NWT","gl4",1982-08-01,17240,NaN,NaN
"NWT","gl4",1982-08-02,16984,NaN,NaN
"NWT","gl4",1982-08-03,17240,NaN,NaN
"NWT","gl4",1982-08-04,17519,NaN,NaN
"NWT","gl4",1982-08-05,16851,NaN,NaN
"NWT","gl4",1982-08-06,15260,NaN,NaN
"NWT","gl4",1982-08-07,14328,NaN,NaN
"NWT","gl4",1982-08-08,13356,NaN,NaN
"NWT","gl4",1982-08-09,13408,NaN,NaN
"NWT","gl4",1982-08-10,13242,NaN,NaN
"NWT","gl4",1982-08-11,14163,NaN,NaN
"NWT","gl4",1982-08-12,15691,NaN,NaN
"NWT","gl4",1982-08-13,19100,NaN,NaN
"NWT","gl4",1982-08-14,20674,NaN,NaN
"NWT","gl4",1982-08-15,18391,NaN,NaN
"NWT","gl4",1982-08-16,16249,NaN,NaN
"NWT","gl4",1982-08-17,16106,NaN,NaN
"NWT","gl4",1982-08-18,16145,NaN,NaN
"NWT","gl4",1982-08-19,14376,NaN,NaN
"NWT","gl4",1982-08-20,12395,NaN,NaN
"NWT","gl4",1982-08-21,12122,NaN,NaN
"NWT","gl4",1982-08-22,12002,NaN,NaN
"NWT","gl4",1982-08-23,11473,NaN,NaN
"NWT","gl4",1982-08-24,10632,NaN,NaN
"NWT","gl4",1982-08-25,9416,NaN,NaN
"NWT","gl4",1982-08-26,8745,NaN,NaN
"NWT","gl4",1982-08-27,8650,NaN,NaN
"NWT","gl4",1982-08-28,9740,NaN,NaN
"NWT","gl4",1982-08-29,10612,NaN,NaN
"NWT","gl4",1982-08-30,10001,NaN,NaN
"NWT","gl4",1982-08-31,9237,NaN,NaN
"NWT","gl4",1982-09-01,8510,NaN,NaN
"NWT","gl4",1982-09-02,7976,NaN,NaN
"NWT","gl4",1982-09-03,7233,NaN,NaN
"NWT","gl4",1982-09-04,6754,NaN,NaN
"NWT","gl4",1982-09-05,8363,NaN,NaN
"NWT","gl4",1982-09-06,8887,NaN,NaN
"NWT","gl4",1982-09-07,8329,NaN,NaN
"NWT","gl4",1982-09-08,8100,NaN,NaN
"NWT","gl4",1982-09-09,7655,NaN,NaN
"NWT","gl4",1982-09-10,7652,NaN,NaN
"NWT","gl4",1982-09-11,8210,NaN,NaN
"NWT","gl4",1982-09-12,8318,NaN,NaN
"NWT","gl4",1982-09-13,8247,NaN,NaN
"NWT","gl4",1982-09-14,7341,NaN,NaN
"NWT","gl4",1982-09-15,6979,NaN,NaN
"NWT","gl4",1982-09-16,7221,NaN,NaN
"NWT","gl4",1982-09-17,7538,NaN,NaN
"NWT","gl4",1982-09-18,7442,NaN,NaN
"NWT","gl4",1982-09-19,7492,NaN,NaN
"NWT","gl4",1982-09-20,7428,NaN,NaN
"NWT","gl4",1982-09-21,7144,NaN,NaN
"NWT","gl4",1982-09-22,7148,NaN,NaN
"NWT","gl4",1982-09-23,7690,NaN,NaN
"NWT","gl4",1982-09-24,7372,NaN,NaN
"NWT","gl4",1982-09-25,6927,NaN,NaN
"NWT","gl4",1982-09-26,6786,NaN,NaN
"NWT","gl4",1982-09-27,7067,NaN,NaN
"NWT","gl4",1982-09-28,6727,NaN,NaN
"NWT","gl4",1982-09-29,5966,NaN,NaN
"NWT","gl4",1982-09-30,5267,NaN,NaN
"NWT","gl4",1982-10-01,4607,NaN,NaN
"NWT","gl4",1982-10-02,4033,NaN,NaN
"NWT","gl4",1982-10-03,3723,NaN,NaN
"NWT","gl4",1982-10-04,3492,NaN,NaN
"NWT","gl4",1982-10-05,3401,NaN,NaN
"NWT","gl4",1982-10-06,3137,NaN,NaN
"NWT","gl4",1982-10-07,NaN,NaN,NaN
"NWT","gl4",1982-10-08,NaN,NaN,NaN
