"","date","site_code","nitrate_mgL","discharge_Ls"
"91",1985-08-12,"GREEN4",0.0723946294285714,109.236111111111
"92",1985-08-13,"GREEN4",0.0666118632857143,102.141203703704
"93",1985-08-14,"GREEN4",0.0608290971428571,96.2962962962963
"94",1985-08-15,"GREEN4",0.055046331,92.0717592592593
"95",1985-08-16,"GREEN4",0.0526251728571429,91.0648148148148
"96",1985-08-17,"GREEN4",0.0502040147142857,91.2152777777778
"97",1985-08-18,"GREEN4",0.0477828565714286,88.9351851851852
"98",1985-08-19,"GREEN4",0.0453616984285714,88.0208333333333
"99",1985-08-20,"GREEN4",0.0429405402857143,90.9722222222222
"100",1985-08-21,"GREEN4",0.0405193821428571,98.8657407407407
"101",1985-08-22,"GREEN4",0.038098224,102.372685185185
"102",1985-08-23,"GREEN4",0.0363373817142857,100.613425925926
"103",1985-08-24,"GREEN4",0.0345765394285714,96.1574074074074
"104",1985-08-25,"GREEN4",0.0328156971428571,93.5300925925926
"105",1985-08-26,"GREEN4",0.0310548548571429,93.0439814814815
"106",1985-08-27,"GREEN4",0.0292940125714286,92.3842592592593
"107",1985-08-28,"GREEN4",0.0275331702857143,92.2800925925926
"108",1985-08-29,"GREEN4",0.025772328,92.6851851851852
"109",1985-08-30,"GREEN4",0.0273730937142857,99.3055555555556
"110",1985-08-31,"GREEN4",0.0289738594285714,116.597222222222
"111",1985-09-01,"GREEN4",0.0305746251428571,123.912037037037
"112",1985-09-02,"GREEN4",0.0321753908571429,138.287037037037
"113",1985-09-03,"GREEN4",0.0337761565714286,174.918981481481
"114",1985-09-04,"GREEN4",0.0353769222857143,167.372685185185
"115",1985-09-05,"GREEN4",0.036977688,130.983796296296
"116",1985-09-06,"GREEN4",0.0400191428571429,118.356481481481
"117",1985-09-07,"GREEN4",0.0430605977142857,107.349537037037
"118",1985-09-08,"GREEN4",0.0461020525714286,97.4768518518518
"119",1985-09-09,"GREEN4",0.0491435074285714,91.1111111111111
"120",1985-09-10,"GREEN4",0.0521849622857143,111.273148148148
"121",1985-09-11,"GREEN4",0.0552264171428571,119.571759259259
"122",1985-09-12,"GREEN4",0.058267872,109.0625
"123",1985-09-13,"GREEN4",0.0620696905714286,98.8888888888889
"124",1985-09-14,"GREEN4",0.0658715091428571,102.326388888889
"125",1985-09-15,"GREEN4",0.0696733277142857,99.2824074074074
"126",1985-09-16,"GREEN4",0.0734751462857143,93.275462962963
"127",1985-09-17,"GREEN4",0.0772769648571428,88.5185185185185
"128",1985-09-18,"GREEN4",0.0810787834285714,83.2060185185185
"129",1985-09-19,"GREEN4",0.084880602,78.9930555555556
"130",1985-09-20,"GREEN4",0.0857410135714286,75.8217592592593
"131",1985-09-21,"GREEN4",0.0866014251428571,78.1134259259259
"132",1985-09-22,"GREEN4",0.0874618367142857,70.8101851851852
"133",1985-09-23,"GREEN4",0.0883222482857143,60.6018518518519
"134",1985-09-24,"GREEN4",0.0891826598571429,52.2569444444444
"135",1985-09-25,"GREEN4",0.0900430714285714,46.9675925925926
"136",1985-09-26,"GREEN4",0.090903483,48.900462962963
"137",1985-09-27,"GREEN4",0.0934647081428571,48.2986111111111
"138",1985-09-28,"GREEN4",0.0960259332857143,44.4907407407407
"139",1985-09-29,"GREEN4",0.0985871584285714,45.8912037037037
"140",1985-09-30,"GREEN4",0.101148383571429,46.5046296296296
"141",1985-10-01,"GREEN4",0.103709608714286,48.1134259259259
"142",1985-10-02,"GREEN4",0.106270833857143,NA
"143",1985-10-03,"GREEN4",0.108832059,NA
"144",1985-10-04,"GREEN4",0.118206543214286,NA
"145",1985-10-05,"GREEN4",0.127581027428571,NA
"146",1985-10-06,"GREEN4",0.136955511642857,NA
"147",1985-10-07,"GREEN4",0.146329995857143,NA
"148",1985-10-08,"GREEN4",0.155704480071429,NA
"149",1985-10-09,"GREEN4",0.165078964285714,NA
"150",1985-10-10,"GREEN4",0.1744534485,NA
"151",1985-10-11,"GREEN4",0.183827932714286,NA
"152",1985-10-12,"GREEN4",0.193202416928571,NA
"153",1985-10-13,"GREEN4",0.202576901142857,NA
"154",1985-10-14,"GREEN4",0.211951385357143,NA
"155",1985-10-15,"GREEN4",0.221325869571429,NA
"156",1985-10-16,"GREEN4",0.230700353785714,NA
"157",1985-10-17,"GREEN4",0.240074838,NA
"158",1985-10-18,"GREEN4",0.237373545857143,NA
"159",1985-10-19,"GREEN4",0.234672253714286,NA
"160",1985-10-20,"GREEN4",0.231970961571429,NA
"161",1985-10-21,"GREEN4",0.229269669428571,NA
"162",1985-10-22,"GREEN4",0.226568377285714,NA
"163",1985-10-23,"GREEN4",0.223867085142857,NA
"164",1985-10-24,"GREEN4",0.221165793,NA
"165",1985-10-25,"GREEN4",0.218464500857143,NA
"166",1985-10-26,"GREEN4",0.215763208714286,NA
"167",1985-10-27,"GREEN4",0.213061916571429,NA
"168",1985-10-28,"GREEN4",0.210360624428571,NA
"169",1985-10-29,"GREEN4",0.207659332285714,NA
"170",1985-10-30,"GREEN4",0.204958040142857,NA
"171",1985-10-31,"GREEN4",0.202256748,NA
"172",1985-11-28,"GREEN4",0.253661337,NA
"173",1985-12-27,"GREEN4",0.172142343,NA
"174",1985-12-28,"GREEN4",0.178305291,NA
"175",1985-12-29,"GREEN4",0.184468239,NA
"176",1985-12-30,"GREEN4",0.190631187,NA
"177",1985-12-31,"GREEN4",0.196794135,NA
"178",1986-01-01,"GREEN4",0.202957083,NA
"179",1986-01-02,"GREEN4",0.209120031,NA
"180",1986-01-03,"GREEN4",0.215282979,NA
"181",1986-01-04,"GREEN4",0.221445927,NA
"182",1986-01-05,"GREEN4",0.227608875,NA
"183",1986-01-06,"GREEN4",0.233771823,NA
"184",1986-01-07,"GREEN4",0.239934771,NA
"185",1986-01-30,"GREEN4",0.272990583,NA
"186",1986-03-06,"GREEN4",0.231390684,NA
"187",1986-03-27,"GREEN4",0.235032426,NA
"188",1986-05-01,"GREEN4",0.232371153,NA
"189",1986-05-22,"GREEN4",0.225647937,NA
"190",1986-05-23,"GREEN4",0.234081971357143,NA
"191",1986-05-24,"GREEN4",0.242516005714286,NA
"192",1986-05-25,"GREEN4",0.250950040071429,NA
"193",1986-05-26,"GREEN4",0.259384074428571,NA
"194",1986-05-27,"GREEN4",0.267818108785714,NA
"195",1986-05-28,"GREEN4",0.276252143142857,NA
"196",1986-05-29,"GREEN4",0.2846861775,NA
"197",1986-05-30,"GREEN4",0.293120211857143,NA
"198",1986-05-31,"GREEN4",0.301554246214286,NA
"199",1986-06-01,"GREEN4",0.309988280571429,NA
"200",1986-06-02,"GREEN4",0.318422314928571,NA
"201",1986-06-03,"GREEN4",0.326856349285714,NA
"202",1986-06-04,"GREEN4",0.335290383642857,NA
"203",1986-06-05,"GREEN4",0.343724418,NA
"204",1986-06-06,"GREEN4",0.363033654428571,NA
"205",1986-06-07,"GREEN4",0.382342890857143,NA
"206",1986-06-08,"GREEN4",0.401652127285714,NA
"207",1986-06-09,"GREEN4",0.420961363714286,NA
"208",1986-06-10,"GREEN4",0.440270600142857,NA
"209",1986-06-11,"GREEN4",0.459579836571429,NA
"210",1986-06-12,"GREEN4",0.478889073,NA
"211",1986-06-13,"GREEN4",0.457398793285714,NA
"212",1986-06-14,"GREEN4",0.435908513571429,NA
"213",1986-06-15,"GREEN4",0.414418233857143,NA
"214",1986-06-16,"GREEN4",0.392927954142857,NA
"215",1986-06-17,"GREEN4",0.371437674428571,300.960648148148
"216",1986-06-18,"GREEN4",0.349947394714286,327.24537037037
"217",1986-06-19,"GREEN4",0.328457115,361.388888888889
"218",1986-06-20,"GREEN4",0.317471860285714,309.548611111111
"219",1986-06-21,"GREEN4",0.306486605571429,266.5625
"220",1986-06-22,"GREEN4",0.295501350857143,262.060185185185
"221",1986-06-23,"GREEN4",0.284516096142857,294.224537037037
"222",1986-06-24,"GREEN4",0.273530841428571,280.9375
"223",1986-06-25,"GREEN4",0.262545586714286,258.356481481481
"224",1986-06-26,"GREEN4",0.251560332,320.532407407407
"225",1986-06-27,"GREEN4",0.246878092285714,306.157407407407
"226",1986-06-28,"GREEN4",0.242195852571429,313.333333333333
"227",1986-06-29,"GREEN4",0.237513612857143,328.912037037037
"228",1986-06-30,"GREEN4",0.232831373142857,296.898148148148
"229",1986-07-01,"GREEN4",0.228149133428571,292.627314814815
"230",1986-07-02,"GREEN4",0.223466893714286,283.101851851852
"231",1986-07-03,"GREEN4",0.218784654,306.5625
"232",1986-07-04,"GREEN4",0.214922806714286,408.171296296296
"233",1986-07-05,"GREEN4",0.211060959428571,464.525462962963
"234",1986-07-06,"GREEN4",0.207199112142857,392.476851851852
"235",1986-07-07,"GREEN4",0.203337264857143,294.247685185185
"236",1986-07-08,"GREEN4",0.199475417571429,240.99537037037
"237",1986-07-09,"GREEN4",0.195613570285714,209.710648148148
"238",1986-07-10,"GREEN4",0.191751723,207.12962962963
"239",1986-07-11,"GREEN4",0.187049473714286,215.821759259259
